"geoid","region_type","region_name","year","measure","value"
"51059_pd_a","planning district","Annandale","2020","avg_down_using_devices",144.60754120956
"51059_pd_a","planning district","Annandale","2020","avg_down_using_tests",143.597538093463
"51059_pd_a","planning district","Annandale","2020","avg_lat_using_devices",8.26569059219726
"51059_pd_a","planning district","Annandale","2020","avg_lat_using_tests",8.29526309489051
"51059_pd_a","planning district","Annandale","2020","avg_up_using_devices",97.7651706198338
"51059_pd_a","planning district","Annandale","2020","avg_up_using_tests",96.9830650110915
"51059_pd_a","planning district","Annandale","2020","devices",5664.74035512961
"51059_pd_a","planning district","Annandale","2020","tests",20920.0349718898
"51059_pd_b","planning district","Baileys","2020","avg_down_using_devices",138.249990176334
"51059_pd_b","planning district","Baileys","2020","avg_down_using_tests",136.569328258272
"51059_pd_b","planning district","Baileys","2020","avg_lat_using_devices",8.62439110049743
"51059_pd_b","planning district","Baileys","2020","avg_lat_using_tests",8.65592763456469
"51059_pd_b","planning district","Baileys","2020","avg_up_using_devices",79.7146353056338
"51059_pd_b","planning district","Baileys","2020","avg_up_using_tests",78.7631474088467
"51059_pd_b","planning district","Baileys","2020","devices",2850.15170530703
"51059_pd_b","planning district","Baileys","2020","tests",10626.5202843092
"51059_pd_br","planning district","Bull Run","2020","avg_down_using_devices",162.766707802582
"51059_pd_br","planning district","Bull Run","2020","avg_down_using_tests",162.86853060076
"51059_pd_br","planning district","Bull Run","2020","avg_lat_using_devices",8.58084828640589
"51059_pd_br","planning district","Bull Run","2020","avg_lat_using_tests",8.57827044207948
"51059_pd_br","planning district","Bull Run","2020","avg_up_using_devices",109.322530656565
"51059_pd_br","planning district","Bull Run","2020","avg_up_using_tests",109.184309654184
"51059_pd_br","planning district","Bull Run","2020","devices",11862.6149266758
"51059_pd_br","planning district","Bull Run","2020","tests",47469.5147766367
"51059_pd_f","planning district","Fairfax","2020","avg_down_using_devices",154.899620502095
"51059_pd_f","planning district","Fairfax","2020","avg_down_using_tests",154.282751720022
"51059_pd_f","planning district","Fairfax","2020","avg_lat_using_devices",8.73080256650759
"51059_pd_f","planning district","Fairfax","2020","avg_lat_using_tests",8.65902046702366
"51059_pd_f","planning district","Fairfax","2020","avg_up_using_devices",97.8107976147719
"51059_pd_f","planning district","Fairfax","2020","avg_up_using_tests",97.8661413657985
"51059_pd_f","planning district","Fairfax","2020","devices",6533.53676282245
"51059_pd_f","planning district","Fairfax","2020","tests",25810.1271091703
"51059_pd_j","planning district","Jefferson","2020","avg_down_using_devices",155.439503350864
"51059_pd_j","planning district","Jefferson","2020","avg_down_using_tests",154.599585648784
"51059_pd_j","planning district","Jefferson","2020","avg_lat_using_devices",8.04571426026435
"51059_pd_j","planning district","Jefferson","2020","avg_lat_using_tests",8.16650628456512
"51059_pd_j","planning district","Jefferson","2020","avg_up_using_devices",101.192668504896
"51059_pd_j","planning district","Jefferson","2020","avg_up_using_tests",101.254437857179
"51059_pd_j","planning district","Jefferson","2020","devices",4439.23610098063
"51059_pd_j","planning district","Jefferson","2020","tests",16214.6199345231
"51059_pd_l","planning district","Lincolnia","2020","avg_down_using_devices",144.435764318109
"51059_pd_l","planning district","Lincolnia","2020","avg_down_using_tests",142.369446253009
"51059_pd_l","planning district","Lincolnia","2020","avg_lat_using_devices",9.30617728618286
"51059_pd_l","planning district","Lincolnia","2020","avg_lat_using_tests",9.2846571549134
"51059_pd_l","planning district","Lincolnia","2020","avg_up_using_devices",83.3244235138651
"51059_pd_l","planning district","Lincolnia","2020","avg_up_using_tests",82.2495539351216
"51059_pd_l","planning district","Lincolnia","2020","devices",1439.97669912354
"51059_pd_l","planning district","Lincolnia","2020","tests",5262.1815969953
"51059_pd_lp","planning district","Lower Potomac","2020","avg_down_using_devices",158.962172572889
"51059_pd_lp","planning district","Lower Potomac","2020","avg_down_using_tests",164.372245727083
"51059_pd_lp","planning district","Lower Potomac","2020","avg_lat_using_devices",8.1377693875319
"51059_pd_lp","planning district","Lower Potomac","2020","avg_lat_using_tests",7.98146086925965
"51059_pd_lp","planning district","Lower Potomac","2020","avg_up_using_devices",112.071806423403
"51059_pd_lp","planning district","Lower Potomac","2020","avg_up_using_tests",115.820220145958
"51059_pd_lp","planning district","Lower Potomac","2020","devices",2611.64192048399
"51059_pd_lp","planning district","Lower Potomac","2020","tests",11423.3573142237
"51059_pd_m","planning district","Mclean","2020","avg_down_using_devices",149.346641532212
"51059_pd_m","planning district","Mclean","2020","avg_down_using_tests",150.10204221958
"51059_pd_m","planning district","Mclean","2020","avg_lat_using_devices",8.16079083012925
"51059_pd_m","planning district","Mclean","2020","avg_lat_using_tests",8.14062968800943
"51059_pd_m","planning district","Mclean","2020","avg_up_using_devices",107.247098070387
"51059_pd_m","planning district","Mclean","2020","avg_up_using_tests",106.316115529309
"51059_pd_m","planning district","Mclean","2020","devices",7099.256471801
"51059_pd_m","planning district","Mclean","2020","tests",30930.8498748105
